brsr_id,method,rank,esrs_datapoint_id,is_gold
B6,multihop_kd_gold,180,S3-4_11,0
B6,multihop_kd_gold,181,E1.MDR-A_01-12,0
B6,multihop_kd_gold,182,E4-5_14,0
B6,multihop_kd_gold,183,S1-1_08,0
B6,multihop_kd_gold,184,S2-1_05,0
B6,multihop_kd_gold,185,E1-4_22,0
B6,multihop_kd_gold,186,MDR-T_05,0
B6,multihop_kd_gold_medium,1,MDR-T_18,0
B6,multihop_kd_gold_medium,2,MDR-P_08,0
B6,multihop_kd_gold_medium,3,MDR-A_14,0
B6,multihop_kd_gold_medium,4,MDR-T_13,1
B6,multihop_kd_gold_medium,5,MDR-T_17,0
B6,multihop_kd_gold_medium,6,S1-4_13,0
B6,multihop_kd_gold_medium,7,BP-2_26,0
B6,multihop_kd_gold_medium,8,MDR-P_09,0
B6,multihop_kd_gold_medium,9,S2-5_06,0
B6,multihop_kd_gold_medium,10,MDR-M_01,0
B6,multihop_kd_gold_medium,11,S4-5_06,0
B6,multihop_kd_gold_medium,12,S1-5_06,0
B6,multihop_kd_gold_medium,13,E1.MDR-T_14-19,0
B6,multihop_kd_gold_medium,14,BP-2_24,0
B6,multihop_kd_gold_medium,15,MDR-T_20,0
B6,multihop_kd_gold_medium,16,S2-4_18,0
B6,multihop_kd_gold_medium,17,S1-4_12,1
B6,multihop_kd_gold_medium,18,E1.MDR-T_01-13,0
B6,multihop_kd_gold_medium,19,MDR-A_15,0
B6,multihop_kd_gold_medium,20,S1-4_20,0
B6,multihop_kd_gold_medium,21,E4-3_10,0
B6,multihop_kd_gold_medium,22,E2.MDR-T_01-13,0
B6,multihop_kd_gold_medium,23,SBM-3_07,0
B6,multihop_kd_gold_medium,24,S4-4_18,0
B6,multihop_kd_gold_medium,25,S1-5_02,0
B6,multihop_kd_gold_medium,26,E4.MDR-T_14-19,0
B6,multihop_kd_gold_medium,27,MDR-T_16,0
B6,multihop_kd_gold_medium,28,E2.MDR-T_14-19,0
B6,multihop_kd_gold_medium,29,E4.MDR-T_01-13,0
B6,multihop_kd_gold_medium,30,E3.MDR-T_14-19,0
B6,multihop_kd_gold_medium,31,E5.IRO-1_01,0
B6,multihop_kd_gold_medium,32,S1-4_09,0
B6,multihop_kd_gold_medium,33,MDR-P_07,0
B6,multihop_kd_gold_medium,34,S3-5_06,0
B6,multihop_kd_gold_medium,35,MDR-T_09,0
B6,multihop_kd_gold_medium,36,S3-4_19,0
B6,multihop_kd_gold_medium,37,S1.MDR-T_14-19,0
B6,multihop_kd_gold_medium,38,E2.MDR-A_13-14,0
B6,multihop_kd_gold_medium,39,BP-2_25,0
B6,multihop_kd_gold_medium,40,E3.MDR-T_01-13,0
B6,multihop_kd_gold_medium,41,E1.MDR-A_13-14,0
B6,multihop_kd_gold_medium,42,S1-5_03,0
B6,multihop_kd_gold_medium,43,S1-2_08,0
B6,multihop_kd_gold_medium,44,E4.MDR-A_13-14,0
B6,multihop_kd_gold_medium,45,E3.MDR-A_13-14,0
B6,multihop_kd_gold_medium,46,E5.MDR-T_14-19,0
B6,multihop_kd_gold_medium,47,G1.MDR-A_01-12,0
B6,multihop_kd_gold_medium,48,S4-4_12,0
B6,multihop_kd_gold_medium,49,S2-4_04,0
B6,multihop_kd_gold_medium,50,E2.MDR-P_07-08,0
B6,multihop_kd_gold_medium,51,E4-1_09,0
B6,multihop_kd_gold_medium,52,S2-4_12,0
B6,multihop_kd_gold_medium,53,G1.MDR-A_13-14,0
B6,multihop_kd_gold_medium,54,S3-4_02,0
B6,multihop_kd_gold_medium,55,E3.MDR-P_07-08,0
B6,multihop_kd_gold_medium,56,MDR-T_21,0
B6,multihop_kd_gold_medium,57,E1.MDR-P_07-08,0
B6,multihop_kd_gold_medium,58,S1.MDR-A_13-14,0
B6,multihop_kd_gold_medium,59,S1-3_10,0
B6,multihop_kd_gold_medium,60,S2-5_02,0
B6,multihop_kd_gold_medium,61,E4.MDR-P_07-08,0
B6,multihop_kd_gold_medium,62,S1-2_09,0
B6,multihop_kd_gold_medium,63,S2.MDR-T_14-19,0
B6,multihop_kd_gold_medium,64,S2-4_15,0
B6,multihop_kd_gold_medium,65,S2-4_03,0
B6,multihop_kd_gold_medium,66,MDR-T_14,0
B6,multihop_kd_gold_medium,67,BP-2_27,0
B6,multihop_kd_gold_medium,68,S2-2_09,0
B6,multihop_kd_gold_medium,69,S2-2_08,0
B6,multihop_kd_gold_medium,70,MDR-A_06,0
B6,multihop_kd_gold_medium,71,E5.MDR-T_01-13,0
B6,multihop_kd_gold_medium,72,S4.MDR-T_14-19,0
B6,multihop_kd_gold_medium,73,S2-4_05,0
B6,multihop_kd_gold_medium,74,S1.MDR-A_01-12,0
B6,multihop_kd_gold_medium,75,G1-3_04,0
B6,multihop_kd_gold_medium,76,G1.MDR-P_07-08,0
B6,multihop_kd_gold_medium,77,SBM-1_21,0
B6,multihop_kd_gold_medium,78,S2-5_03,0
B6,multihop_kd_gold_medium,79,S1.MDR-T_01-13,0
B6,multihop_kd_gold_medium,80,E5.MDR-A_13-14,0
B6,multihop_kd_gold_medium,81,S3-4_12,0
B6,multihop_kd_gold_medium,82,MDR-P_01,0
B6,multihop_kd_gold_medium,83,S1.MDR-P_07-08,0
B6,multihop_kd_gold_medium,84,S2-3_07,0
B6,multihop_kd_gold_medium,85,S2.MDR-P_07-08,0
B6,multihop_kd_gold_medium,86,S2.MDR-A_13-14,0
B6,multihop_kd_gold_medium,87,MDR-T_04,0
B6,multihop_kd_gold_medium,88,S4.MDR-A_13-14,0
B6,multihop_kd_gold_medium,89,E5.MDR-P_07-08,0
B6,multihop_kd_gold_medium,90,S4.MDR-P_07-08,0
B6,multihop_kd_gold_medium,91,S1-4_04,0
B6,multihop_kd_gold_medium,92,S1-4_11,0
B6,multihop_kd_gold_medium,93,MDR-A_05,0
B6,multihop_kd_gold_medium,94,S3.MDR-P_07-08,0
B6,multihop_kd_gold_medium,95,S1-4_02,0
B6,multihop_kd_gold_medium,96,S4-5_02,0
B6,multihop_kd_gold_medium,97,S1.SBM-3_04,0
B6,multihop_kd_gold_medium,98,S1-4_03,0
B6,multihop_kd_gold_medium,99,S1-4_16,0
B6,multihop_kd_gold_medium,100,S3-2_08,0
B6,multihop_kd_gold_medium,101,S1-4_05,0
B6,multihop_kd_gold_medium,102,S2.SBM-3_06,0
B6,multihop_kd_gold_medium,103,S1-4_10,0
B6,multihop_kd_gold_medium,104,S3.MDR-T_14-19,0
B6,multihop_kd_gold_medium,105,S4-3_08,0
B6,multihop_kd_gold_medium,106,MDR-A_13,0
B6,multihop_kd_gold_medium,107,E2-3_09,0
B6,multihop_kd_gold_medium,108,S2.MDR-T_01-13,0
B6,multihop_kd_gold_medium,109,E5.MDR-A_01-12,0
B6,multihop_kd_gold_medium,110,S2-4_06,0
B6,multihop_kd_gold_medium,111,S3-5_02,0
B6,multihop_kd_gold_medium,112,S3.MDR-A_13-14,0
B6,multihop_kd_gold_medium,113,S4-3_07,0
B6,multihop_kd_gold_medium,114,S1-2_01,0
B6,multihop_kd_gold_medium,115,S4-2_07,0
B6,multihop_kd_gold_medium,116,S2-4_01,0
B6,multihop_kd_gold_medium,117,S3-5_03,0
B6,multihop_kd_gold_medium,118,S3-2_09,0
B6,multihop_kd_gold_medium,119,S3-4_15,0
B6,multihop_kd_gold_medium,120,S2-2_01,0
B6,multihop_kd_gold_medium,121,S3-3_16,0
B6,multihop_kd_gold_medium,122,S2.MDR-A_01-12,0
B6,multihop_kd_gold_medium,123,S4-4_02,0
B6,multihop_kd_gold_medium,124,S2-4_02,0
B6,multihop_kd_gold_medium,125,S4-2_08,0
B6,multihop_kd_gold_medium,126,MDR-A_04,0
B6,multihop_kd_gold_medium,127,MDR-A_01,0
B6,multihop_kd_gold_medium,128,S4-4_04,0
B6,multihop_kd_gold_medium,129,S1-4_01,0
B6,multihop_kd_gold_medium,130,E4-1_11,0
B6,multihop_kd_gold_medium,131,S3-4_04,0
B6,multihop_kd_gold_medium,132,S4-5_03,0
B6,multihop_kd_gold_medium,133,S1.SBM-3_03,0
B6,multihop_kd_gold_medium,134,S3-4_03,0
B6,multihop_kd_gold_medium,135,E2.IRO-1_03,0
B6,multihop_kd_gold_medium,136,S2-4_11,0
B6,multihop_kd_gold_medium,137,S4-4_15,0
B6,multihop_kd_gold_medium,138,E4-3_01,0
B6,multihop_kd_gold_medium,139,S2-3_08,0
B6,multihop_kd_gold_medium,140,S4-4_03,0
B6,multihop_kd_gold_medium,141,SBM-3_04,0
B6,multihop_kd_gold_medium,142,S3-3_17,0
B6,multihop_kd_gold_medium,143,S2.SBM-3_05,0
B6,multihop_kd_gold_medium,144,S3-2_01,0
B6,multihop_kd_gold_medium,145,S3-4_10,0
B6,multihop_kd_gold_medium,146,S4-4_01,0
B6,multihop_kd_gold_medium,147,S1-3_11,0
B6,multihop_kd_gold_medium,148,S4.MDR-T_01-13,0
B6,multihop_kd_gold_medium,149,S3-1_01,0
B6,multihop_kd_gold_medium,150,E4-2_01,0
B6,multihop_kd_gold_medium,151,S3-4_05,0
B6,multihop_kd_gold_medium,152,MDR-T_02,0
B6,multihop_kd_gold_medium,153,E3-2_01,0
B6,multihop_kd_gold_medium,154,G1-2_02,0
B6,multihop_kd_gold_medium,155,S3.MDR-T_01-13,0
B6,multihop_kd_gold_medium,156,MDR-T_07,0
B6,multihop_kd_gold_medium,157,E1-4_01,0
B6,multihop_kd_gold_medium,158,S4.MDR-A_01-12,0
B6,multihop_kd_gold_medium,159,MDR-T_10,0
B6,multihop_kd_gold_medium,160,S3-4_01,0
B6,multihop_kd_gold_medium,161,E2.MDR-A_01-12,0
B6,multihop_kd_gold_medium,162,S3.SBM-3_05,0
B6,multihop_kd_gold_medium,163,S3-4_06,0
B6,multihop_kd_gold_medium,164,S3.MDR-A_01-12,0
B6,multihop_kd_gold_medium,165,S4-4_06,0
B6,multihop_kd_gold_medium,166,S4.SBM-3_05,0
B6,multihop_kd_gold_medium,167,S4-2_01,0
B6,multihop_kd_gold_medium,168,E1-2_01,0
B6,multihop_kd_gold_medium,169,S4-4_05,0
B6,multihop_kd_gold_medium,170,S1-1_10,0
B6,multihop_kd_gold_medium,171,E2-2_01,0
B6,multihop_kd_gold_medium,172,S1-1_13,0
B6,multihop_kd_gold_medium,173,E3.MDR-A_01-12,0
B6,multihop_kd_gold_medium,174,E4-2_02,0
B6,multihop_kd_gold_medium,175,E4.MDR-A_01-12,0
B6,multihop_kd_gold_medium,176,S1-17_08,0
B6,multihop_kd_gold_medium,177,S4.SBM-3_04,0
B6,multihop_kd_gold_medium,178,S4-4_11,0
B6,multihop_kd_gold_medium,179,S3.SBM-3_04,0
B6,multihop_kd_gold_medium,180,E1.MDR-A_01-12,0
B6,multihop_kd_gold_medium,181,S3-4_11,0
B6,multihop_kd_gold_medium,182,E4-5_14,0
B6,multihop_kd_gold_medium,183,S1-1_08,0
B6,multihop_kd_gold_medium,184,S2-1_05,0
B6,multihop_kd_gold_medium,185,E1-4_22,0
B6,multihop_kd_gold_medium,186,MDR-T_05,0
P1-E7,direct,1,G1-4_08,1
P1-E7,direct,2,G1-4_02,0
P1-E7,direct,3,G1-4_05,0
P1-E7,direct,4,G1.MDR-A_01-12,0
P1-E7,direct,5,S1-17_05,0
P1-E7,direct,6,S1-17_11,0
P1-E7,direct,7,S1-17_13,0
P1-E7,direct,8,G1-3_04,0
P1-E7,direct,9,G1-4_07,0
P1-E7,direct,10,G1-4_04,0
P1-E7,direct,11,G1-4_06,0
P1-E7,direct,12,GOV-2_02,0
P1-E7,direct,13,GOV-2_01,0
P1-E7,direct,14,G1-4_01,0
P1-E7,direct,15,S1-17_07,0
P1-E7,direct,16,GOV-1_08,0
P1-E7,direct,17,S1-4_02,0
P1-E7,direct,18,S1-3_07,0
P1-E7,direct,19,S1-3_05,0
P1-E7,direct,20,E2-4_17,0
P1-E7,direct,21,S1-3_01,0
P1-E7,direct,22,S3-4_05,0
P1-E7,direct,23,GOV-1_11,0
P1-E7,direct,24,S2-3_04,0
P1-E7,direct,25,S1-1_06,0
P1-E7,direct,26,S4-4_02,0
P1-E7,direct,27,S1-3_09,0
P1-E7,direct,28,S4-3_04,0
P1-E7,direct,29,GOV-1_12,0
P1-E7,direct,30,S3-4_02,0
P1-E7,direct,31,S2-1_04,0
P1-E7,direct,32,S1-5_06,0
P1-E7,direct,33,GOV-1_10,0
P1-E7,direct,34,S3-1_05,0
P1-E7,direct,35,MDR-A_04,0
P1-E7,direct,36,S1-4_10,0
P1-E7,direct,37,S1-4_20,0
P1-E7,direct,38,S4-3_08,0
P1-E7,direct,39,S4-1_05,0
P1-E7,direct,40,S2-4_02,0
P1-E7,direct,41,S2-4_05,0
P1-E7,direct,42,S2-4_11,0
P1-E7,direct,43,S2-4_18,0
P1-E7,direct,44,S1-17_03,0
P1-E7,direct,45,S2-3_06,0
P1-E7,direct,46,S3-4_07,0
P1-E7,direct,47,S4-3_06,0
P1-E7,direct,48,S3-3_10,0
P1-E7,direct,49,G1.GOV-1_02,0
P1-E7,direct,50,S3-4_06,0
P1-E7,direct,51,S3-4_19,0
P1-E7,direct,52,S3-4_01,0
P1-E7,direct,53,S4-4_18,0
P1-E7,direct,54,S2-3_11,0
P1-E7,direct,55,IRO-1_03,0
P1-E7,direct,56,S1-16_03,0
P1-E7,direct,57,S2-3_01,0
P1-E7,direct,58,MDR-P_07,0
P1-E7,direct,59,MDR-A_05,0
P1-E7,direct,60,S4-3_11,0
P1-E7,direct,61,S3-3_13,0
P1-E7,direct,62,S2-5_06,0
P1-E7,direct,63,S1-1_14,0
P1-E7,direct,64,MDR-P_05,0
P1-E7,direct,65,S3-4_10,0
P1-E7,direct,66,S1-1_21,0
P1-E7,direct,67,S1-4_09,0
P1-E7,direct,68,S4-5_06,0
P1-E7,direct,69,MDR-P_06,0
P1-E7,direct,70,S1-4_05,0
P1-E7,direct,71,S2-3_02,0
P1-E7,direct,72,S1-3_11,0
P1-E7,direct,73,S4-1_09,0
P1-E7,direct,74,E4-3_10,0
P1-E7,direct,75,S3-3_15,0
P1-E7,direct,76,S3-4_04,0
P1-E7,direct,77,G1.GOV-1_01,0
P1-E7,direct,78,S2-4_01,0
P1-E7,direct,79,S3-5_06,0
P1-E7,direct,80,S4-3_01,0
P1-E7,direct,81,S1-17_01,0
P1-E7,direct,82,S4-4_01,0
P1-E7,direct,83,S1-3_02,0
P1-E7,direct,84,S1-17_08,0
P1-E7,direct,85,S1-4_12,0
P1-E7,direct,86,S1-4_11,0
P1-E7,direct,87,S1-1_07,0
P1-E7,direct,88,S2-3_08,0
P1-E7,direct,89,S3-3_11,0
P1-E7,direct,90,S3-3_17,0
P1-E7,direct,91,S3.SBM-3_05,0
P1-E7,direct,92,S2-4_12,0
P1-E7,direct,93,S2-1_11,0
P1-E7,direct,94,S1-4_01,0
P1-E7,direct,95,S3-4_11,0
P1-E7,direct,96,G1-3_03,0
P1-E7,direct,97,S1.MDR-A_13-14,0
P1-E7,direct,98,IRO-1_04,0
P1-E7,direct,99,S3-1_09,0
P1-E7,direct,100,S2-4_06,0
P1-E7,direct,101,MDR-P_02,0
P1-E7,direct,102,S1-2_14,0
P1-E7,direct,103,S3-4_12,0
P1-E7,direct,104,S2-4_15,0
P1-E7,direct,105,BP-2_26,0
P1-E7,direct,106,S1.MDR-P_07-08,0
P1-E7,direct,107,SBM-3_11,0
P1-E7,direct,108,S3-3_14,0
P1-E7,direct,109,S1-3_10,0
P1-E7,direct,110,S4-4_11,0
P1-E7,direct,111,S3.MDR-P_07-08,0
P1-E7,direct,112,S4-4_07,0
P1-E7,direct,113,S4.MDR-P_07-08,0
P1-E7,direct,114,S3-2_01,0
P1-E7,direct,115,IRO-1_05,0
P1-E7,direct,116,S2-5_02,0
P1-E7,direct,117,S4-4_12,0
P1-E7,direct,118,GOV-3_02,0
P1-E7,direct,119,S2.MDR-P_07-08,0
P1-E7,direct,120,S3-1_06,0
P1-E7,direct,121,S2-4_07,0
P1-E7,direct,122,MDR-P_01,0
P1-E7,direct,123,E1.MDR-P_07-08,0
P1-E7,direct,124,S3-3_20,0
P1-E7,direct,125,E4.MDR-A_13-14,0
P1-E7,direct,126,S2-1_08,0
P1-E7,direct,127,S4.MDR-A_13-14,0
P1-E7,direct,128,MDR-P_03,0
P1-E7,direct,129,E4.MDR-P_07-08,0
P1-E7,direct,130,SBM-2_06,0
P1-E7,direct,131,S2-3_07,0
P1-E7,direct,132,E1.GOV-3_03,0
P1-E7,direct,133,S2.SBM-3_06,0
P1-E7,direct,134,S2.MDR-A_13-14,0
P1-E7,direct,135,SBM-3_07,0
P1-E7,direct,136,GOV-1_03,0
P1-E7,direct,137,S4-3_02,0
P1-E7,direct,138,MDR-A_13,0
P1-E7,direct,139,G1.MDR-A_13-14,0
P1-E7,direct,140,S1-17_02,0
P1-E7,direct,141,S1-3_06,0
P1-E7,direct,142,S2-3_05,0
P1-E7,direct,143,G1.MDR-P_07-08,0
P1-E7,direct,144,E2.MDR-A_13-14,0
P1-E7,direct,145,S3-1_01,0
P1-E7,direct,146,E3.MDR-P_07-08,0
P1-E7,direct,147,E2.MDR-P_07-08,0
P1-E7,direct,148,S1.SBM-3_04,0
P1-E7,direct,149,E3.MDR-A_13-14,0
P1-E7,direct,150,S2-3_03,0
P1-E7,direct,151,S4-4_05,0
P1-E7,direct,152,E2-4_10,0
P1-E7,direct,153,IRO-1_01,0
P1-E7,direct,154,E1.GOV-3_01,0
P1-E7,direct,155,S3.MDR-A_01-12,0
P1-E7,direct,156,SBM-3_04,0
P1-E7,direct,157,E1.MDR-A_13-14,0
P1-E7,direct,158,S3-2_08,0
P1-E7,direct,159,E5.MDR-P_07-08,0
P1-E7,direct,160,S3.MDR-A_13-14,0
P1-E7,direct,161,S2-5_03,0
P1-E7,direct,162,E5.MDR-A_13-14,0
P1-E7,direct,163,S4-3_03,0
P1-E7,direct,164,S3-4_13,0
P1-E7,direct,165,S1-6_16,0
P1-E7,direct,166,S2-4_04,0
P1-E7,direct,167,MDR-P_08,0
P1-E7,direct,168,GOV-1_04,0
P1-E7,direct,169,S3-4_03,0
P1-E7,direct,170,SBM-1_05,0
P1-E7,direct,171,S1-7_09,0
P1-E7,direct,172,S2-3_09,0
P1-E7,direct,173,S3-3_16,0
P1-E7,direct,174,MDR-A_14,0
P1-E7,direct,175,S1-14_06,0
P1-E7,direct,176,S1.MDR-A_01-12,0
P1-E7,direct,177,E4-1_09,0
P1-E7,direct,178,S1-3_08,0
P1-E7,direct,179,S1-14_05,0
P1-E7,direct,180,GOV-3_03,0
P1-E7,direct,181,S1-12_01,0
P1-E7,direct,182,S2-3_12,0
P1-E7,direct,183,S3-4_15,0
P1-E7,direct,184,S1-1_09,0
P1-E7,direct,185,E3.IRO-1_02,0
P1-E7,direct,186,S1-7_06,0
P1-E7,direct,187,S3-1_02,0
P1-E7,direct,188,S3-2_09,0
P1-E7,direct,189,S3-3_12,0
P1-E7,direct,190,S1-14_04,0
P1-E7,direct,191,MDR-A_01,0
P1-E7,direct,192,S4-4_06,0
P1-E7,direct,193,S2-2_02,0
P1-E7,direct,194,S1-2_10,0
P1-E7,direct,195,S4-4_04,0
P1-E7,direct,196,S3-2_06,0
P1-E7,direct,197,SBM-3_09,0
P1-E7,direct,198,MDR-A_15,0
P1-E7,direct,199,S1-11_07,0
P1-E7,direct,200,S4.SBM-3_05,0
P1-E7,direct,201,S4-3_05,0
P1-E7,direct,202,S3-2_02,0
P1-E7,direct,203,S1-6_13,0
P1-E7,direct,204,S3-3_18,0
P1-E7,direct,205,G1.MDR-P_01-06,0
P1-E7,direct,206,MDR-T_17,0
P1-E7,direct,207,S1-5_02,0
P1-E7,direct,208,S4-1_06,0
P1-E7,direct,209,S3-5_03,0
P1-E7,direct,210,S1-2_12,0
P1-E7,direct,211,MDR-A_06,0
P1-E7,direct,212,S3-2_05,0
P1-E7,direct,213,S1-14_08,0
P1-E7,direct,214,S1-1_10,0
P1-E7,direct,215,S1-5_03,0
P1-E7,direct,216,S2-4_03,0
P1-E7,direct,217,S3.SBM-3_04,0
P1-E7,direct,218,S3-5_02,0
P1-E7,direct,219,S1-3_04,0
P1-E7,direct,220,S1.SBM-3_03,0
P1-E7,direct,221,S1-11_09,0
P1-E7,direct,222,S4-3_13,0
P1-E7,direct,223,S4-1_01,0
P1-E7,direct,224,S2-1_03,0
P1-E7,direct,225,S2-2_07,0
P1-E7,direct,226,S4-3_07,0
P1-E7,direct,227,S4-2_09,0
P1-E7,direct,228,S4-3_09,0
P1-E7,direct,229,S1-1_01,0
P1-E7,direct,230,IRO-1_02,0
P1-E7,direct,231,IRO-1_06,0
P1-E7,direct,232,G1-5_11,0
P1-E7,direct,233,SBM-2_03,0
P1-E7,direct,234,S1-4_03,0
P1-E7,direct,235,S1-4_16,0
P1-E7,direct,236,S2.SBM-3_05,0
P1-E7,direct,237,SBM-3_08,0
P1-E7,direct,238,E3-4_06,0
P1-E7,direct,239,S1-2_03,0
P1-E7,direct,240,S1-4_04,0
P1-E7,direct,241,S1-4_13,0
P1-E7,direct,242,S2-2_09,0
P1-E7,direct,243,S3-1_04,0
P1-E7,direct,244,S4-1_02,0
P1-E7,direct,245,E2-3_09,0
P1-E7,direct,246,S1-6_08,0
P1-E7,direct,247,S2-2_08,0
P1-E7,direct,248,S2.MDR-A_01-12,0
P1-E7,direct,249,S2-2_06,0
P1-E7,direct,250,S2-2_01,0
P1-E7,direct,251,SBM-2_05,0
P1-E7,direct,252,SBM-1_08,0
P1-E7,direct,253,S4-2_03,0
P1-E7,direct,254,MDR-M_01,0
P1-E7,direct,255,S1-1_13,0
P1-E7,direct,256,S1-4_14,0
P1-E7,direct,257,S4.MDR-A_01-12,0
P1-E7,direct,258,E2.IRO-1_03,0
P1-E7,direct,259,MDR-P_09,0
P1-E7,direct,260,S4-2_07,0
P1-E7,direct,261,S3-2_03,0
P1-E7,direct,262,E4-5_06,0
P1-E7,direct,263,S2-1_06,0
P1-E7,direct,264,S2-1_01,0
P1-E7,direct,265,E1.MDR-T_01-13,0
P1-E7,direct,266,S1-1_12,0
P1-E7,direct,267,SBM-2_01,0
P1-E7,direct,268,S2-4_13,0
P1-E7,direct,269,SBM-2_04,0
P1-E7,direct,270,E4.MDR-T_01-13,0
P1-E7,direct,271,S2-2_03,0
P1-E7,direct,272,E1.MDR-T_14-19,0
P1-E7,direct,273,E5.IRO-1_01,0
P1-E7,direct,274,S1-2_09,0
P1-E7,direct,275,S1-2_08,0
P1-E7,direct,276,E5-5_03,0
P1-E7,direct,277,S4-5_02,0
P1-E7,direct,278,S1-2_01,0
P1-E7,direct,279,S4-4_03,0
P1-E7,direct,280,S4-4_13,0
P1-E7,direct,281,G1-1_10,0
P1-E7,direct,282,GOV-1_16,0
P1-E7,direct,283,E5.MDR-T_01-13,0
P1-E7,direct,284,S1-11_11,0
P1-E7,direct,285,S1-2_07,0
P1-E7,direct,286,E2.MDR-T_01-13,0
P1-E7,direct,287,S1-6_07,0
P1-E7,direct,288,SBM-2_12,0
P1-E7,direct,289,GOV-3_04,0
P1-E7,direct,290,SBM-3_02,0
P1-E7,direct,291,E5-2_05,0
P1-E7,direct,292,E3-2_02,0
P1-E7,direct,293,E3.MDR-T_01-13,0
P1-E7,direct,294,S1.MDR-T_14-19,0
P1-E7,direct,295,S4-4_15,0
P1-E7,direct,296,S4-2_01,0
P1-E7,direct,297,E3.IRO-1_01,0
P1-E7,direct,298,S3.MDR-T_01-13,0
P1-E7,direct,299,GOV-3_01,0
P1-E7,direct,300,MDR-T_21,0
P1-E7,direct,301,S1-14_07,0
P1-E7,direct,302,E2.MDR-A_01-12,0
P1-E7,direct,303,S1-1_03,0
P1-E7,direct,304,MDR-T_14,0
P1-E7,direct,305,S1-14_03,0
P1-E7,direct,306,E3-3_08,0
P1-E7,direct,307,E2.MDR-T_14-19,0
P1-E7,direct,308,S1-1_05,0
P1-E7,direct,309,S3-3_21,0
P1-E7,direct,310,IRO-1_14,0
P1-E7,direct,311,E4.MDR-T_14-19,0
P1-E7,direct,312,SBM-3_01,0
P1-E7,direct,313,S1-7_10,0
P1-E7,direct,314,S4.SBM-3_04,0
P1-E7,direct,315,S2.MDR-T_14-19,0
P1-E7,direct,316,S4-2_08,0
P1-E7,direct,317,S1-14_09,0
P1-E7,direct,318,E4-2_01,0
P1-E7,direct,319,GOV-1_17,0
P1-E7,direct,320,E5.MDR-T_14-19,0
P1-E7,direct,321,E4-5_07,0
P1-E7,direct,322,BP-2_25,0
P1-E7,direct,323,S4.MDR-T_14-19,0
P1-E7,direct,324,S1-1_08,0
P1-E7,direct,325,E3.MDR-T_14-19,0
P1-E7,direct,326,S4-5_03,0
P1-E7,direct,327,S1-7_05,0
P1-E7,direct,328,S1-2_06,0
P1-E7,direct,329,E2-4_01,0
P1-E7,direct,330,S3.MDR-T_14-19,0
P1-E7,direct,331,BP-2_23,0
P1-E7,direct,332,MDR-T_09,0
P1-E7,direct,333,S4-3_12,0
P1-E7,direct,334,MDR-T_16,0
P1-E7,direct,335,S1-2_02,0
P1-E7,direct,336,S1-11_10,0
P1-E7,direct,337,SBM-2_02,0
P1-E7,direct,338,S1-8_04,0
P1-E7,direct,339,S1-11_06,0
P1-E7,direct,340,S1-2_11,0
P1-E7,direct,341,E2-4_09,0
P1-E7,direct,342,S4-2_02,0
P1-E7,direct,343,MDR-T_13,0
P1-E7,direct,344,SBM-1_23,0
P1-E7,direct,345,E4-5_18,0
P1-E7,direct,346,E5-5_17,0
P1-E7,direct,347,SBM-1_28,0
P1-E7,direct,348,S2-1_05,0
P1-E7,direct,349,S3-4_17,0
P1-E7,direct,350,BP-2_21,0
P1-E7,direct,351,E2-4_15,0
P1-E7,direct,352,E1-6_26,0
P1-E7,direct,353,S4-2_06,0
P1-E7,direct,354,SBM-1_02,0
P1-E7,direct,355,E5.MDR-A_01-12,0
P1-E7,direct,356,E5-2_08,0
P1-E7,direct,357,S1.MDR-T_01-13,0
P1-E7,direct,358,E4-3_01,0
P1-E7,direct,359,S1-10_01,0
P1-E7,direct,360,E4-5_14,0
P1-E7,direct,361,S1-8_08,0
P1-E7,direct,362,E2-3_06,0
P1-E7,direct,363,MDR-T_04,0
P1-E7,direct,364,S1-14_12,0
P1-E7,direct,365,E4-3_15,0
P1-E7,direct,366,S4-1_04,0
P1-E7,direct,367,S1-11_01,0
P1-E7,direct,368,E2-2_01,0
P1-E7,direct,369,E4.IRO-1_15,0
P1-E7,direct,370,S1-14_02,0
P1-E7,direct,371,S1-7_08,0
P1-E7,direct,372,SBM-1_25,0
P1-E7,direct,373,SBM-1_01,0
P1-E7,direct,374,E5-5_18,0
P1-E7,direct,375,GOV-1_02,0
P1-E7,direct,376,E3-2_01,0
P1-E7,direct,377,E3.MDR-A_01-12,0
P1-E7,direct,378,E2-3_05,0
P1-E7,direct,379,S2.MDR-T_01-13,0
P1-E7,direct,380,S1-6_15,0
P1-E7,direct,381,BP-2_27,0
P1-E7,direct,382,S4.MDR-T_01-13,0
P1-E7,direct,383,E4-3_14,0
P1-E7,direct,384,SBM-1_07,0
P1-E7,direct,385,BP-1_04,0
P1-E7,direct,386,E4-1_11,0
P1-E7,direct,387,GOV-1_07,0
P1-E7,direct,388,S1-6_14,0
P1-E7,direct,389,GOV-1_01,0
P1-E7,direct,390,E4-5_09,0
P1-E7,direct,391,S1-11_03,0
P1-E7,direct,392,SBM-1_17,0
P1-E7,direct,393,E4-2_02,0
P1-E7,direct,394,E5-5_09,0
P1-E7,direct,395,E3-3_04,0
P1-E7,direct,396,E5-2_06,0
P1-E7,direct,397,S4-2_05,0
P1-E7,direct,398,E1-6_27,0
P1-E7,direct,399,BP-2_22,0
P1-E7,direct,400,E1-4_01,0
